,ID,value,Hours,Absorbance,Temperature,Cell_Line,Replicate,log10_transformed
259,20230710-9AM_750_25_BMS_3,1.278,164.0,750,25,BMS,3,0.10653085382238137
260,20230710-9AM_750_25_BMS_4,1.231,164.0,750,25,BMS,4,0.09025805293131633
261,20230710-9AM_750_25_BMS_5,1.289,164.0,750,25,BMS,5,0.110252917353403
262,20230710-9AM_750_25_BMS_6,1.151,164.0,750,25,BMS,6,0.06107532362979181
263,20230710-9AM_750_25_BMS_7,1.272,164.0,750,25,BMS,7,0.10448711131239508
264,20230710-9AM_650_35_3059_0,1.745,164.0,650,35,3059,0,0.24179543129519873
265,20230710-9AM_650_35_3059_1,0.09,164.0,650,35,3059,1,-1.0457574905606752
266,20230710-9AM_650_35_3059_2,0.871,164.0,650,35,3059,2,-0.059981844992336796
267,20230710-9AM_650_35_3059_3,1.58,164.0,650,35,3059,3,0.19865708695442263
268,20230710-9AM_650_35_3059_4,0.044,164.0,650,35,3059,4,-1.3565473235138126
269,20230710-9AM_650_35_3059_5,0.227,164.0,650,35,3059,5,-0.6439741428068773
270,20230710-9AM_650_35_3059_6,1.636,164.0,650,35,3059,6,0.21378329933530416
271,20230710-9AM_650_35_3059_7,0.079,164.0,650,35,3059,7,-1.1023729087095586
272,20230710-9AM_680_35_3059_0,2.123,164.0,680,35,3059,0,0.32694999416599885
273,20230710-9AM_680_35_3059_1,0.091,164.0,680,35,3059,1,-1.0409586076789064
274,20230710-9AM_680_35_3059_2,0.95,164.0,680,35,3059,2,-0.022276394711152253
275,20230710-9AM_680_35_3059_3,1.857,164.0,680,35,3059,3,0.2688119037397804
276,20230710-9AM_680_35_3059_4,0.043,164.0,680,35,3059,4,-1.3665315444204136
277,20230710-9AM_680_35_3059_5,0.237,164.0,680,35,3059,5,-0.6252516539898961
278,20230710-9AM_680_35_3059_6,2.009,164.0,680,35,3059,6,0.30297993674824913
279,20230710-9AM_680_35_3059_7,0.08,164.0,680,35,3059,7,-1.0969100130080565
280,20230710-9AM_750_35_3059_0,1.303,164.0,750,35,3059,0,0.11494441571258467
281,20230710-9AM_750_35_3059_1,0.089,164.0,750,35,3059,1,-1.0506099933550872
282,20230710-9AM_750_35_3059_2,0.728,164.0,750,35,3059,2,-0.13786862068696282
283,20230710-9AM_750_35_3059_3,1.229,164.0,750,35,3059,3,0.08955188288645412
284,20230710-9AM_750_35_3059_4,0.042,164.0,750,35,3059,4,-1.3767507096020994
285,20230710-9AM_750_35_3059_5,0.194,164.0,750,35,3059,5,-0.712198270069774
286,20230710-9AM_750_35_3059_6,1.238,164.0,750,35,3059,6,0.09272064468409917
287,20230710-9AM_750_35_3059_7,0.078,164.0,750,35,3059,7,-1.1079053973095196
288,20230710-9AM_650_35_1691_0,0.044,164.0,650,35,1691,0,-1.3565473235138126
289,20230710-9AM_650_35_1691_1,2.146,164.0,650,35,1691,1,0.33162971762993226
290,20230710-9AM_650_35_1691_2,1.78,164.0,650,35,1691,2,0.250420002308894
291,20230710-9AM_650_35_1691_3,0.067,164.0,650,35,1691,3,-1.1739251972991736
292,20230710-9AM_650_35_1691_4,1.816,164.0,650,35,1691,4,0.25911584418506634
293,20230710-9AM_650_35_1691_5,0.088,164.0,650,35,1691,5,-1.0555173278498313
